채무자 법인/개인사업자 구분,보증종료일자,사고사유,사업장지역상세,주택형태,임대보증금 금액,임대보증금 금액 대비 사고금액 (%),보증종료일자 기준 사고발생일자 소요일
개인사업자,2026-01-16,기간만료미반환,서울특별시 중구 퇴계로81가길 9,아파트,110000000,100.0,-304
개인사업자,2026-06-13,기간만료미반환,서울특별시 강서구 초록마을로8길 81,기타(오피스텔),40000000,100.0,-85
개인사업자,2025-07-17,기간만료미반환,서울특별시 강동구 천호대로187길 73,다가구주택,140000000,100.0,-221
개인사업자,2026-09-18,기간만료미반환,부산광역시 동래구 금강로10번길 10,다세대주택,80000000,100.0,-193
개인사업자,2026-04-08,기간만료미반환,서울특별시 강서구 곰달래로15길 18,다세대주택,125000000,100.0,-211
개인사업자,2025-10-02,기간만료미반환,충청북도 충주시 상단2길 47,기타(오피스텔),140000000,100.0,-206
개인사업자,2025-08-16,기간만료미반환,서울특별시 영등포구 대림로34바길 4,다세대주택,100000000,100.0,-214
개인사업자,2026-11-07,기간만료미반환,전라남도 목포시 영산로75번길 16,다중주택,90000000,100.0,-114
개인사업자,2026-02-16,기간만료미반환,전라남도 장성군 오작로 428,다가구주택,125000000,100.0,-336
법인사업자,2024-11-09,기간만료미반환,서울특별시 관악구 보라매로5길 5,다세대주택,130000000,100.0,-250
개인사업자,2024-06-23,기간만료미반환,서울특별시 강서구 방화대로7가길 12,아파트,100000000,100.0,-149
개인사업자,2026-01-16,기간만료미반환,부산광역시 수영구 광남로94번길 8,다세대주택,160000000,100.0,-180
개인사업자,2027-04-06,기간만료미반환,경상북도 영천시 유봉1길 7,기타(오피스텔),70000000,100.0,-243
개인사업자,2025-09-19,기간만료미반환,경기도 오산시 절골길 23,다세대주택,128000000,100.0,-267
개인사업자,2026-05-29,기간만료미반환,,기타(오피스텔),100000000,100.0,-257
개인사업자,2025-04-02,기간만료미반환,부산광역시 부산진구 엄광로238번길 24,아파트,85000000,100.0,-132
개인사업자,2025-07-18,기간만료미반환,전라남도 신안군 한산길 81,다가구주택,177000000,100.0,-273
개인사업자,2025-04-16,기간만료미반환,서울특별시 성북구 성북로10길 7,기타(오피스텔),141750000,100.0,-163
개인사업자,2026-10-23,기간만료미반환,,다세대주택,110250000,100.0,-158
개인사업자,2026-01-17,기간만료미반환,전라남도 목포시 노송길11번길 4,다세대주택,120000000,100.0,-268
개인사업자,2026-08-16,기간만료미반환,경기도 화성시 장지안길 0,다세대주택,250000000,100.0,-277
개인사업자,2025-10-19,기간만료미반환,경기도 오산시 지곶43번길 13,다세대주택,130000000,100.0,-158
개인사업자,2025-12-28,기간만료미반환,광주광역시 동구 밤실로42번길 3,다가구주택,90000000,100.0,-111
개인사업자,2025-08-06,공사인정사유,부산광역시 수영구 황령산로7번길 4,다가구주택,80000000,100.0,-300
개인사업자,2025-04-04,기간만료미반환,서울특별시 금천구 독산로58길 59,기타(오피스텔),65000000,100.0,-114
개인사업자,2026-10-27,기간만료미반환,서울특별시 강서구 곰달래로28길 32,다세대주택,40000000,100.0,-272
개인사업자,2024-12-17,기간만료미반환,충청남도 아산시 공세길42번길 3,다세대주택,80000000,100.0,-204
개인사업자,2026-01-06,기간만료미반환,서울특별시 구로구 구로중앙로27나길 12,다세대주택,130000000,100.0,-226
개인사업자,2026-02-21,기간만료미반환,광주광역시 북구 금남로13번길 6,다세대주택,63000000,100.0,-173
개인사업자,2025-08-31,기간만료미반환,경기도 화성시 고향의봄길381번길 0,다세대주택,160000000,100.0,-300
개인사업자,2026-11-07,기간만료미반환,서울특별시 마포구 월드컵로42길 2,다세대주택,100000000,100.0,-121
개인사업자,2026-05-29,기간만료미반환,인천광역시 서구 검단로768번길 22,기타(오피스텔),100000000,100.0,-76
개인사업자,2026-12-09,기간만료미반환,경기도 하남시 하남대로934번길 55,다세대주택,42000000,100.0,-244
개인사업자,2025-08-28,기간만료미반환,인천광역시 계양구 아나지로187번길 12,기타(오피스텔),63000000,100.0,-74
개인사업자,2025-02-26,기간만료미반환,서울특별시 강서구 곰달래로36길 12,다세대주택,210000000,100.0,-236
개인사업자,2025-09-22,기간만료미반환,서울특별시 관악구 관천로20길 17,기타(오피스텔),110000000,100.0,-238
개인사업자,2026-05-25,기간만료미반환,충청북도 충주시 샘골길 59,다세대주택,90000000,100.0,-244
개인사업자,2026-02-28,기간만료미반환,서울특별시 양천구 목동중앙본로18길 69,다세대주택,70000000,100.0,-317
개인사업자,2025-04-03,기간만료미반환,경기도 수원시 권선구 정조로588번길 0,기타(오피스텔),55000000,100.0,-184
개인사업자,2026-06-28,기간만료미반환,서울특별시 영등포구 도림로61나길 11,기타(오피스텔),135000000,100.0,-212
개인사업자,2026-05-18,기간만료미반환,서울특별시 구로구 고척로33나길 16,다세대주택,105000000,100.0,-67
개인사업자,2026-01-11,기간만료미반환,전라남도 무안군 서호로 50,다세대주택,135000000,100.0,-213
개인사업자,2026-01-13,기간만료미반환,서울특별시 금천구 벚꽃로56길 64,다세대주택,116000000,100.0,-232
개인사업자,2026-03-15,기간만료미반환,서울특별시 영등포구 영등포로47길 17,기타(오피스텔),147000000,100.0,-314
개인사업자,2026-05-29,기간만료미반환,경기도 수원시 팔달구 권광로187번길 0,다세대주택,65000000,100.0,-303
개인사업자,2026-05-26,기간만료미반환,경상북도 구미시 예강3길 20,다세대주택,100000000,100.0,-198
개인사업자,2025-08-23,기간만료미반환,서울특별시 강서구 양천로73길 15,다세대주택,55000000,100.0,-306
개인사업자,2025-10-16,기간만료미반환,대구광역시 달성군 가창동로 5,연립주택,160000000,100.0,-268
개인사업자,2024-04-28,기간만료미반환,서울특별시 강서구 까치산로2길 8,기타(오피스텔),99220000,100.0,-227
개인사업자,2024-11-27,기간만료미반환,경기도 구리시 인창2로71번길 7,기타(오피스텔),85000000,100.0,-106
개인사업자,2026-11-22,기간만료미반환,서울특별시 관악구 낙성대역14가길 12,연립주택,80000000,100.0,-108
개인사업자,2024-09-24,기간만료미반환,광주광역시 광산구 송정로29번길 53,다세대주택,55000000,100.0,-194
개인사업자,2025-08-06,기간만료미반환,부산광역시 부산진구 연지로43번길 25,다가구주택,45000000,100.0,-302
개인사업자,2026-10-18,기간만료미반환,인천광역시 부평구 산청로77번길 22,다가구주택,50000000,100.0,-188
개인사업자,2026-02-07,기간만료미반환,서울특별시 강서구 곰달래로53나길 22,다세대주택,50000000,100.0,-249
개인사업자,2024-10-04,기간만료미반환,,기타(오피스텔),105000000,100.0,-173
법인사업자,2024-07-25,기간만료미반환,충청남도 예산군 산성금오실길 25,기타(오피스텔),84000000,100.0,-156
개인사업자,2024-07-18,기간만료미반환,서울특별시 강서구 양천로73길 80,기타(오피스텔),60000000,100.0,-327
개인사업자,2023-12-04,기간만료미반환,충청북도 충주시 하검단2길 20,다세대주택,130000000,100.0,-186
개인사업자,2024-09-01,기간만료미반환,전라남도 광양시 수죽4길 8,아파트,66000000,100.0,-68
개인사업자,2025-08-12,기간만료미반환,서울특별시 은평구 서오릉로6길 5,다가구주택,120000000,100.0,-333
개인사업자,2026-05-25,기간만료미반환,서울특별시 성북구 서경로21길 19,기타(오피스텔),90000000,100.0,-220
개인사업자,2025-11-27,기간만료미반환,서울특별시 강서구 양천로73가길 61,기타(오피스텔),70000000,100.0,-288
개인사업자,2026-11-18,기간만료미반환,,단독주택,130000000,100.0,-283
개인사업자,2026-01-17,기간만료미반환,광주광역시 북구 저불로91번길 6,다세대주택,190000000,100.0,-225
개인사업자,2024-10-04,기간만료미반환,서울특별시 금천구 벚꽃로46다길 4,기타(오피스텔),136000000,100.0,-189
법인사업자,2024-11-21,기간만료미반환,서울특별시 강서구 초원로12길 42,다세대주택,130000000,100.0,-122
개인사업자,2026-10-18,기간만료미반환,부산광역시 해운대구 좌동순환로299번길 22,다세대주택,135000000,100.0,-129
법인사업자,2024-10-06,기간만료미반환,경기도 수원시 팔달구 팔달로42번길 0,기타(오피스텔),80000000,100.0,-131
개인사업자,2026-01-18,기간만료미반환,충청남도 태안군 남면로 91,다세대주택,140000000,100.0,-339
개인사업자,2026-02-20,기간만료미반환,전라남도 순천시 중앙로 145,기타(오피스텔),30000000,100.0,-141
개인사업자,2024-12-29,기간만료미반환,부산광역시 서구 천해로 21,다세대주택,90000000,100.0,-121
개인사업자,2026-07-25,기간만료미반환,서울특별시 금천구 독산로67길 27,다세대주택,127000000,100.0,-206
개인사업자,2026-08-05,기간만료미반환,서울특별시 금천구 독산로78다길 47,기타(오피스텔),70000000,100.0,-229
개인사업자,2025-01-19,기간만료미반환,서울특별시 양천구 목동중앙본로30길 35,다세대주택,110000000,100.0,-141
개인사업자,2026-06-22,기간만료미반환,경기도 오산시 은여울로67번길 18,아파트,130000000,100.0,-325
개인사업자,2025-05-12,기간만료미반환,부산광역시 남구 용호로123번가길 21,기타(오피스텔),90000000,100.0,-337
개인사업자,2024-10-31,기간만료미반환,광주광역시 북구 반룡로28번길 16,기타(오피스텔),190000000,100.0,-238
개인사업자,2025-09-26,공사인정사유,광주광역시 북구 호동로34번길 5,다세대주택,43000000,100.0,-179
개인사업자,2026-09-04,기간만료미반환,대구광역시 달성군 과학마을로4길 56,아파트,91500000,100.0,-208
개인사업자,2024-11-09,기간만료미반환,경상북도 안동시 상지길 8,기타(오피스텔),43000000,100.0,-171
개인사업자,2024-12-30,기간만료미반환,경상북도 영천시 야사2길 14,다세대주택,150000000,100.0,-222
개인사업자,2025-04-04,기간만료미반환,서울특별시 영등포구 디지털로43길 3,다중주택,85000000,100.0,-146
개인사업자,2026-03-18,기간만료미반환,광주광역시 북구 효산로12번길 3,기타(오피스텔),190000000,100.0,-228
개인사업자,2025-05-23,기간만료미반환,부산광역시 수영구 연수로302번길 12,다세대주택,65000000,100.0,-73
개인사업자,2025-11-28,기간만료미반환,서울특별시 영등포구 당산로41길 22,기타(오피스텔),130000000,100.0,-129
개인사업자,2024-04-21,기간만료미반환,경상남도 양산시 소토3길 9,다세대주택,85000000,100.0,-292
개인사업자,2026-03-01,기간만료미반환,광주광역시 북구 치촌마을길 9,다세대주택,250000000,100.0,-317
개인사업자,2025-08-12,기간만료미반환,부산광역시 부산진구 엄광로124번길 19,다세대주택,30000000,100.0,-225
개인사업자,2025-07-29,기간만료미반환,전라남도 나주시 성정길 2,다세대주택,121000000,100.0,-270
개인사업자,2026-01-08,기간만료미반환,서울특별시 관악구 승방2길 2,다세대주택,70000000,100.0,-222
개인사업자,2026-03-30,기간만료미반환,광주광역시 북구 동운로32번길 65,기타(오피스텔),126000000,100.0,-132
개인사업자,2026-06-22,기간만료미반환,서울특별시 강서구 강서로18가길 36,기타(오피스텔),90000000,100.0,-123
개인사업자,2026-04-27,기간만료미반환,인천광역시 중구 공항서로512번길 464,다가구주택,40000000,100.0,-103
개인사업자,2026-01-01,공사인정사유,,기타(오피스텔),125000000,100.0,-191
개인사업자,2025-07-24,기간만료미반환,경기도 고양시 일산서구 송포로118번길 0,다세대주택,60000000,100.0,-78
개인사업자,2026-05-24,기간만료미반환,부산광역시 동래구 법원북로41번길 42,기타(오피스텔),70000000,100.0,-157
개인사업자,2026-06-07,기간만료미반환,전라남도 광양시 회암길 35,다가구주택,120000000,100.0,-93
개인사업자,2024-10-06,기간만료미반환,,다세대주택,60000000,100.0,-156
개인사업자,2025-08-24,기간만료미반환,서울특별시 서대문구 명지대5길 22,기타(오피스텔),80000000,100.0,-109
개인사업자,2025-04-04,기간만료미반환,충청남도 예산군 두루머리길 92,기타(오피스텔),80000000,100.0,-139
개인사업자,2025-10-03,기간만료미반환,서울특별시 구로구 신도림로17길 15,기타(오피스텔),100000000,100.0,-146
개인사업자,2025-07-10,기간만료미반환,경기도 안산시 상록구 각골로2안길 0,기타(오피스텔),280000000,100.0,-294
개인사업자,2026-08-05,기간만료미반환,전라남도 목포시 하당로241번길 28,다세대주택,50000000,100.0,-151
개인사업자,2025-10-25,기간만료미반환,서울특별시 강서구 공항대로81길 3,다세대주택,178000000,100.0,-92
개인사업자,2025-01-13,기간만료미반환,경상북도 안동시 태리합강길 21,기타(오피스텔),73500000,100.0,-114
개인사업자,2026-02-25,기간만료미반환,,아파트,130000000,100.0,-64
개인사업자,2025-04-17,기간만료미반환,충청북도 충주시 충인6길 28,기타(오피스텔),120000000,100.0,-292
개인사업자,2026-06-07,기간만료미반환,경상북도 영천시 관기길 31,기타(오피스텔),220000000,100.0,-123
개인사업자,2025-06-16,기간만료미반환,서울특별시 강서구 방화동로5길 15,다세대주택,77170000,100.0,-177
개인사업자,2024-07-14,공사인정사유,전라남도 순천시 노동길 594,다가구주택,130000000,100.0,-185
개인사업자,2024-10-04,기간만료미반환,서울특별시 강서구 곰달래로53길 109,다세대주택,80000000,100.0,-242
개인사업자,2025-07-24,기간만료미반환,서울특별시 강북구 인수봉로79길 16,기타(오피스텔),110000000,100.0,-292
개인사업자,2025-07-17,기간만료미반환,경상남도 거제시 옥포대첩로2길 59,아파트,145000000,100.0,-222
개인사업자,2024-05-30,기간만료미반환,서울특별시 강서구 방화동로16길 64,다세대주택,130000000,100.0,-196
개인사업자,2025-08-19,기간만료미반환,부산광역시 남구 홍곡로320번길 2,기타(오피스텔),121000000,100.0,-158
개인사업자,2025-08-29,기간만료미반환,서울특별시 양천구 중앙로25길 11,기타(오피스텔),63000000,100.0,-251
개인사업자,2025-04-06,기간만료미반환,서울특별시 강서구 까치산로18라길 5,기타(오피스텔),100000000,100.0,-224
개인사업자,2024-11-01,기간만료미반환,,기타(오피스텔),130000000,100.0,-202
개인사업자,2026-07-04,기간만료미반환,대구광역시 달성군 세천로 115,아파트,63000000,100.0,-181
개인사업자,2024-05-30,공사인정사유,대구광역시 달성군 과학마을로5길 6,기타(오피스텔),140000000,100.0,-210
개인사업자,2025-12-17,기간만료미반환,서울특별시 은평구 불광로20길 8,다세대주택,90000000,100.0,-196
개인사업자,2024-10-15,기간만료미반환,,다세대주택,130000000,100.0,-266
개인사업자,2026-09-18,기간만료미반환,서울특별시 종로구 자하문로1길 50,다세대주택,175000000,100.0,-150
개인사업자,2025-10-03,기간만료미반환,서울특별시 강서구 강서로13길 7,기타(오피스텔),85000000,100.0,-237
개인사업자,2026-03-10,기간만료미반환,부산광역시 서구 망양로213번길 7,다세대주택,132300000,100.0,-92
개인사업자,2025-07-03,기간만료미반환,충청남도 예산군 예산로263번길 5,다세대주택,70000000,100.0,-119
개인사업자,2026-02-07,기간만료미반환,서울특별시 동작구 성대로12가길 19,다세대주택,80000000,100.0,-285
개인사업자,2024-10-19,기간만료미반환,서울특별시 금천구 독산로70길 23,다세대주택,60000000,100.0,-226
개인사업자,2026-02-27,기간만료미반환,,다가구주택,50000000,100.0,-157
법인사업자,2025-05-23,기간만료미반환,광주광역시 북구 용호길 3,다세대주택,120000000,100.0,-177
개인사업자,2025-12-08,기간만료미반환,경기도 광명시 설월로 24,다세대주택,50000000,100.0,-248
개인사업자,2025-10-31,기간만료미반환,서울특별시 양천구 남부순환로79길 33,기타(오피스텔),110000000,100.0,-207
법인사업자,2025-10-04,기간만료미반환,부산광역시 해운대구 해운대로774번길 33,다세대주택,110000000,100.0,-129
개인사업자,2025-07-10,기간만료미반환,,아파트,66150000,100.0,-276
개인사업자,2024-10-28,기간만료미반환,서울특별시 강서구 금낭화로6길 1,기타(오피스텔),140000000,100.0,-114
개인사업자,2024-09-22,경공매미반환,부산광역시 남구 진남로232번길 67,다세대주택,121000000,100.0,-142
개인사업자,2024-09-22,기간만료미반환,경기도 오산시 경기대로761번길 36,아파트,168000000,100.0,-337
개인사업자,2025-06-24,기간만료미반환,서울특별시 강서구 곰달래로51길 14,다세대주택,89000000,100.0,-132
개인사업자,2026-07-04,기간만료미반환,서울특별시 금천구 시흥대로74나길 5,연립주택,75000000,100.0,-228
개인사업자,2024-10-30,기간만료미반환,경상남도 양산시 야리로 30,다가구주택,150000000,100.0,-111
개인사업자,2025-02-08,기간만료미반환,경기도 안양시 만안구 냉천로175번길 0,다세대주택,30000000,100.0,-148
개인사업자,2026-11-25,기간만료미반환,부산광역시 수영구 광안로 61,다가구주택,150000000,100.0,-300
법인사업자,2025-06-19,기간만료미반환,전라남도 광양시 이정2길 15,기타(오피스텔),232000000,100.0,-162
법인사업자,2024-06-01,기간만료미반환,경기도 시흥시 서해안로736번길 91,다세대주택,66150000,100.0,-245
개인사업자,2024-09-26,기간만료미반환,부산광역시 서구 보동길278번길 2,기타(오피스텔),160000000,100.0,-199
개인사업자,2024-09-26,기간만료미반환,부산광역시 부산진구 성지로18번길 36,기타(오피스텔),80000000,100.0,-178
개인사업자,2025-05-12,기간만료미반환,경기도 수원시 영통구 반달로 0,기타(오피스텔),85000000,100.0,-133
개인사업자,2026-04-08,기간만료미반환,서울특별시 관악구 신림로11가길 44,다세대주택,99225000,100.0,-185
개인사업자,2025-03-20,기간만료미반환,경기도 수원시 장안구 장안로54번길 0,기타(오피스텔),125000000,100.0,-100
개인사업자,2024-05-02,기간만료미반환,경상북도 영천시 신대길 3,기타(오피스텔),100000000,100.0,-132
개인사업자,2025-10-31,기간만료미반환,광주광역시 북구 일곡마을로111번길 12,다세대주택,140000000,100.0,-261
개인사업자,2026-01-29,기간만료미반환,,아파트,84000000,100.0,-92
법인사업자,2025-08-24,기간만료미반환,부산광역시 동래구 사직북로5번길 9,다중주택,178000000,100.0,-279
개인사업자,2024-09-15,기간만료미반환,대구광역시 달성군 비슬로36길 26,아파트,50000000,100.0,-136
개인사업자,2024-10-15,기간만료미반환,충청북도 충주시 매산길 6,다세대주택,80000000,100.0,-129
개인사업자,2025-05-14,기간만료미반환,서울특별시 강동구 구천면로40길 3,기타(오피스텔),165000000,100.0,-278
개인사업자,2024-10-19,기간만료미반환,전라남도 광양시 예구9길 12,기타(오피스텔),181500000,100.0,-221
개인사업자,2025-09-05,기간만료미반환,부산광역시 부산진구 진연로 13,기타(오피스텔),115000000,100.0,-158
개인사업자,2026-04-07,기간만료미반환,,다세대주택,115000000,100.0,-300
개인사업자,2026-05-26,기간만료미반환,충청남도 예산군 원평3길 4,기타(오피스텔),136500000,100.0,-114
개인사업자,2024-04-26,기간만료미반환,전라남도 순천시 월곡길 55,기타(오피스텔),152000000,100.0,-306
개인사업자,2026-07-08,기간만료미반환,서울특별시 구로구 고척로52길 89,다세대주택,125000000,100.0,-194
개인사업자,2026-07-31,기간만료미반환,서울특별시 관악구 봉천로21가길 10,아파트,105000000,100.0,-293
개인사업자,2025-10-19,기간만료미반환,부산광역시 부산진구 국악로54번가길 5,다세대주택,90000000,100.0,-218
개인사업자,2026-08-29,기간만료미반환,서울특별시 강서구 곰달래로17길 34,아파트,150000000,100.0,-347
개인사업자,2025-10-20,기간만료미반환,전라남도 광양시 신도길 7,다세대주택,70000000,100.0,-134
개인사업자,2025-07-22,기간만료미반환,전라남도 목포시 양을로98번길 6,다세대주택,160000000,100.0,-235
개인사업자,2024-01-04,기간만료미반환,서울특별시 강서구 방화대로34길 120,다세대주택,121000000,100.0,-169
개인사업자,2024-10-15,기간만료미반환,광주광역시 광산구 산정공원로71번길 18,다세대주택,65000000,100.0,-184
개인사업자,2025-10-25,기간만료미반환,부산광역시 강서구 공항진입로42번길 54,기타(오피스텔),85000000,100.0,-173
개인사업자,2025-10-03,기간만료미반환,부산광역시 해운대구 해운대로570번길 17,기타(오피스텔),215000000,100.0,-321
개인사업자,2024-10-06,기간만료미반환,서울특별시 강동구 구천면로78길 38,기타(오피스텔),205000000,100.0,-272
개인사업자,2025-04-16,기간만료미반환,부산광역시 부산진구 중앙대로989번길 59,다세대주택,71600000,100.0,-163
개인사업자,2026-11-22,기간만료미반환,광주광역시 북구 경열로212번길 11,기타(오피스텔),145000000,100.0,-215
법인사업자,2024-09-26,기간만료미반환,경기도 수원시 영통구 영일로6번길 0,기타(오피스텔),85000000,100.0,-268
개인사업자,2026-01-16,기간만료미반환,경기도 수원시 권선구 곡반정로33번길 0,다세대주택,140000000,100.0,-195
법인사업자,2024-09-12,기간만료미반환,서울특별시 은평구 녹번로 55,다세대주택,90000000,100.0,-331
개인사업자,2025-05-30,기간만료미반환,서울특별시 금천구 구로동로7라길 19,기타(오피스텔),225000000,100.0,-337
법인사업자,2025-07-23,기간만료미반환,서울특별시 영등포구 신길로1길 16,기타(오피스텔),79300000,100.0,-139
개인사업자,2024-05-15,기간만료미반환,경기도 오산시 독산성로232번길 17,아파트,200000000,100.0,-241
개인사업자,2026-01-28,기간만료미반환,경기도 파주시 대추길 72,다세대주택,215000000,100.0,-233
개인사업자,2024-11-09,기간만료미반환,서울특별시 금천구 금하로23나길 22,다세대주택,220000000,100.0,-293
법인사업자,2024-11-20,기간만료미반환,부산광역시 연제구 연수로226번길 7,다가구주택,140000000,100.0,-204
개인사업자,2025-10-19,기간만료미반환,,기타(오피스텔),80000000,100.0,-179
개인사업자,2024-09-20,기간만료미반환,전라남도 무안군 큰샘길 6,다세대주택,115000000,100.0,-108
개인사업자,2026-04-28,기간만료미반환,서울특별시 구로구 고척로6길 16,다세대주택,47250000,100.0,-112
개인사업자,2025-12-09,기간만료미반환,충청남도 예산군 내라송애길 6,다세대주택,80000000,100.0,-197
개인사업자,2025-08-12,기간만료미반환,경상남도 양산시 북정16길 14,다세대주택,62000000,100.0,-270
개인사업자,2024-07-14,기간만료미반환,,다세대주택,179000000,100.0,-330
개인사업자,2026-07-04,기간만료미반환,경기도 고양시 일산동구 고일로251번길 0,기타(오피스텔),5000000,100.0,-337
개인사업자,2025-07-16,기간만료미반환,서울특별시 관악구 신림동1길 20,다세대주택,130000000,100.0,-294
개인사업자,2026-04-17,기간만료미반환,경기도 김포시 대곶서로234번길 18,다세대주택,65000000,100.0,-129
개인사업자,2025-12-21,기간만료미반환,전라남도 광양시 국사봉로 81,기타(오피스텔),131250000,100.0,-156
개인사업자,2025-04-18,기간만료미반환,서울특별시 강서구 초원로11길 28,다세대주택,145000000,100.0,-151
법인사업자,2024-09-15,기간만료미반환,전라남도 광양시 아미1길 31,연립주택,110000000,100.0,-102
개인사업자,2026-06-23,기간만료미반환,경상북도 안동시 포도1길 54,기타(오피스텔),80000000,100.0,-103
개인사업자,2025-11-07,기간만료미반환,부산광역시 수영구 연수로241번길 8,다가구주택,265000000,100.0,-221
개인사업자,2025-02-27,기간만료미반환,부산광역시 수영구 남천동로 5,아파트,62500000,100.0,-160
개인사업자,2026-11-24,기간만료미반환,전라남도 무안군 삼일로 25,다세대주택,94500000,100.0,-190
개인사업자,2025-07-10,기간만료미반환,부산광역시 사상구 엄궁로99번길 14,다가구주택,85000000,100.0,-227
개인사업자,2024-09-22,기간만료미반환,서울특별시 영등포구 여의대방로43나길 4,아파트,160000000,100.0,-128
개인사업자,2025-05-12,기간만료미반환,전라남도 광양시 눈소3길 49,기타(오피스텔),100000000,100.0,-229
개인사업자,2024-04-28,기간만료미반환,광주광역시 북구 평교로29번길 7,기타(오피스텔),28000000,100.0,-78
개인사업자,2025-01-13,기간만료미반환,서울특별시 강동구 고덕로20가길 14,기타(오피스텔),65000000,100.0,-305
개인사업자,2027-02-17,기간만료미반환,서울특별시 광진구 광나루로22길 17,다세대주택,30000000,100.0,-117
법인사업자,2025-10-03,공사인정사유,광주광역시 동구 성촌길 9,기타(오피스텔),116000000,100.0,-126
개인사업자,2026-02-11,기간만료미반환,서울특별시 강서구 발산로 24,기타(오피스텔),60000000,100.0,-194
개인사업자,2027-03-02,기간만료미반환,서울특별시 강서구 개화6길 5,다세대주택,30000000,100.0,-310
개인사업자,2025-10-20,기간만료미반환,서울특별시 은평구 증산로7길 32,기타(오피스텔),99220000,100.0,-328
개인사업자,2026-09-13,기간만료미반환,경기도 광주시 장지9길 32,다세대주택,110000000,100.0,-326
법인사업자,2025-06-25,기간만료미반환,,다세대주택,20000000,100.0,-300
개인사업자,2024-10-04,기간만료미반환,서울특별시 금천구 독산로69길 3,다세대주택,100000000,100.0,-119
개인사업자,2026-07-21,기간만료미반환,서울특별시 강서구 초원로16길 86,기타(오피스텔),110000000,100.0,-277
개인사업자,2025-10-09,기간만료미반환,경기도 화성시 기배로171번길 0,연립주택,140000000,100.0,-325
개인사업자,2025-10-24,기간만료미반환,부산광역시 부산진구 엄광로147번길 20,다세대주택,100000000,100.0,-298
개인사업자,2024-05-24,기간만료미반환,서울특별시 영등포구 디지털로 349,다가구주택,70000000,100.0,-200
개인사업자,2025-01-13,기간만료미반환,광주광역시 북구 당뫼로8번길 52,아파트,100000000,100.0,-257
개인사업자,2025-10-03,기간만료미반환,전라남도 순천시 송천2길 94,기타(오피스텔),130000000,100.0,-93
개인사업자,2025-06-09,기간만료미반환,서울특별시 강남구 언주로104길 17,다세대주택,100000000,100.0,-279
개인사업자,2024-11-21,기간만료미반환,전라남도 무안군 오룡3길 39,다세대주택,73500000,100.0,-135
개인사업자,2026-08-24,기간만료미반환,광주광역시 광산구 월곡중앙로38번길 8,다세대주택,158000000,100.0,-246
개인사업자,2026-05-26,기간만료미반환,서울특별시 강서구 강서로34길 16,다세대주택,140000000,100.0,-106
개인사업자,2026-08-04,기간만료미반환,서울특별시 강서구 방화동로1길 49,기타(오피스텔),115000000,100.0,-232
개인사업자,2026-06-28,기간만료미반환,경기도 오산시 유엔평화로19번길 54,다세대주택,173000000,100.0,-246
개인사업자,2026-07-04,기간만료미반환,전라남도 목포시 자유로60번길 6,다세대주택,70000000,100.0,-195
개인사업자,2026-05-09,기간만료미반환,서울특별시 강서구 강서로48길 40,기타(오피스텔),140000000,100.0,-282
개인사업자,2024-05-23,기간만료미반환,서울특별시 금천구 독산로108길 27,기타(오피스텔),94500000,100.0,-111
개인사업자,2025-10-19,기간만료미반환,서울특별시 강서구 공항대로59다길 33,다세대주택,10000000,100.0,-199
개인사업자,2026-07-04,기간만료미반환,서울특별시 영등포구 경인로 791,기타(오피스텔),60000000,100.0,-254
개인사업자,2025-07-01,기간만료미반환,전라남도 무안군 용흥길 3,다세대주택,50000000,100.0,-254
개인사업자,2024-06-02,기간만료미반환,대구광역시 달성군 삼강길 136,다세대주택,130000000,100.0,-206
개인사업자,2026-05-29,기간만료미반환,경기도 용인시 기흥구 새천년로26번길 0,다세대주택,126000000,100.0,-308
개인사업자,2024-11-09,기간만료미반환,,기타(오피스텔),60000000,100.0,-331
개인사업자,2026-10-13,기간만료미반환,,기타(오피스텔),140000000,100.0,-296
개인사업자,2025-10-19,기간만료미반환,서울특별시 양천구 지양로9길 8,다세대주택,110250000,100.0,-132
개인사업자,2025-10-13,기간만료미반환,경기도 수원시 권선구 고색로86번길 0,다세대주택,94500000,100.0,-342
개인사업자,2026-11-21,기간만료미반환,서울특별시 구로구 오리로13가길 24,다세대주택,110000000,100.0,-292
개인사업자,2025-11-02,기간만료미반환,전라남도 광양시 진등1길 32,다세대주택,75000000,100.0,-237
개인사업자,2025-02-28,기간만료미반환,충청북도 충주시 신양5길 18,다세대주택,183000000,100.0,-292
개인사업자,2026-10-13,기간만료미반환,부산광역시 서구 까치고개로108번길 6,다가구주택,60000000,100.0,-140
개인사업자,2025-08-08,기간만료미반환,경기도 수원시 권선구 하탑로21번길 0,다세대주택,95000000,100.0,-242
개인사업자,2027-01-12,기간만료미반환,서울특별시 강서구 까치산로4길 30,기타(오피스텔),100000000,100.0,-116
개인사업자,2025-11-27,기간만료미반환,부산광역시 수영구 톳고개로 68,다세대주택,155000000,100.0,-85
개인사업자,2025-04-06,기간만료미반환,서울특별시 강서구 초록마을로34길 28,다가구주택,70000000,100.0,-106
법인사업자,2024-11-30,기간만료미반환,서울특별시 금천구 남부순환로105가길 27,기타(오피스텔),140000000,100.0,-237
개인사업자,2024-10-28,기간만료미반환,,기타(오피스텔),125000000,100.0,-232
개인사업자,2025-07-23,기간만료미반환,서울특별시 강서구 방화동로 47,다세대주택,173000000,100.0,-133
