상품명,경/공매신청일자,신청청구금액,채권구분,발생일자,발생금액,발생금액대비 총회수금액(%),신청일자대비 배당 소요일
전세보증금반환보증,2023-02-23,208213431,소송대지급금,2023-04-17,550000,53.46,713
전세보증금반환보증,2024-11-22,255000000,소송대지급금,2024-05-02,1041600,3.53,588
개인임대사업자임대보증금보증,2024-10-31,223260931,소송대지급금,2024-03-13,1498800,8.55,523
개인임대사업자임대보증금보증,2024-04-29,176415470,소송대지급금,2023-10-23,509800,29.46,713
전세보증금반환보증,2024-11-07,231061401,소송대지급금,2023-12-18,754900,7.04,490
전세보증금반환보증,2024-06-05,262000000,소송대지급금,2024-03-27,550000,23.27,527
전세보증금반환보증,2023-02-02,220000000,소송대지급금,2023-03-08,234500,25.12,816
전세보증금반환보증,2023-11-02,192716546,소송대지급금,2023-06-12,237200,15.73,638
전세보증금반환보증,2024-12-05,114209838,소송대지급금,2024-08-27,207200,31.08,446
전세보증금반환보증,2024-04-04,254767972,소송대지급금,2024-01-12,1172000,3.46,643
전세보증금반환보증,2025-04-30,304000000,소송대지급금,2025-01-02,971000,39.71,320
전세보증금반환보증,2024-03-04,215000000,소송대지급금,2024-06-03,202400,52.4,458
개인임대사업자임대보증금보증,2024-09-30,491115752,소송대지급금,2025-07-01,253000000,0.76,727
전세보증금반환보증,2025-06-02,230168385,소송대지급금,2025-02-17,286800,34.48,328
전세보증금반환보증,2021-01-28,242963661,소송대지급금,2022-12-26,502338,4.13,674
전세보증금반환보증,2024-12-18,375000000,구상채권(신상품),2024-12-04,250000000,0.67,489
전세보증금반환보증,2023-07-14,180000000,소송대지급금,2022-06-27,136500000,21.05,451
전세보증금반환보증,2024-02-06,248000000,소송대지급금,2023-12-13,559500,21.76,652
전세보증금반환보증,2024-08-12,446429086,소송대지급금,2024-10-24,12088000,16.11,819
전세보증금반환보증,2023-01-17,244190191,구상채권(신상품),2023-06-26,270000000,4.63,527
전세보증금반환보증,2024-11-14,139323947,소송대지급금,2025-02-26,1448700,7.85,559
전세보증금반환보증,2023-07-07,250000000,구상채권(신상품),2023-09-15,180000000,7.11,604
전세보증금반환보증,2023-03-20,140326114,소송대지급금,2023-09-04,551000,29.84,454
전세보증금반환보증,2023-12-22,198526027,소송대지급금,2022-06-30,577000,26.04,378
개인임대사업자임대보증금보증,2024-02-21,286064751,구상채권,2024-07-29,95000000,5.55,523
전세보증금반환보증,2025-03-20,150000000,소송대지급금,2024-05-29,160000000,0.07,407
전세보증금반환보증,2023-12-01,170537671,구상채권(신상품),2023-03-24,249000000,17.3,552
전세보증금반환보증,2024-08-29,392028890,소송대지급금,2024-07-18,419400,14.02,508
전세보증금반환보증,2025-04-03,210000000,소송대지급금,2025-07-07,551000,19.84,351
전세보증금반환보증,2023-11-03,225000000,소송대지급금,2022-04-28,1167800,38.41,737
전세보증금반환보증,2023-07-21,190000000,소송대지급금,2023-01-13,801700,3.33,436
개인임대사업자임대보증금보증,2024-02-22,375000000,소송대지급금,2024-07-05,816900,5.88,459
전세보증금반환보증,2024-05-30,265000000,구상채권(신상품),2024-10-18,115000000,36.32,659
개인임대사업자임대보증금보증,2025-04-04,0,소송대지급금,2024-11-05,266100,48.63,343
전세보증금반환보증,2024-07-23,130121253,소송대지급금,2023-05-26,880000,1.37,485
개인임대사업자임대보증금보증,2023-07-20,954483848,구상채권,2024-07-10,130000000,4.02,694
전세보증금반환보증,2023-06-02,315786924,소송대지급금,2023-10-25,814200,31.44,797
전세보증금반환보증,2023-12-14,187539847,소송대지급금,2023-07-14,911500,0.13,734
전세보증금반환보증,2024-11-26,0,소송대지급금,2024-10-29,556500,40.46,323
전세보증금반환보증,2023-05-08,175000000,소송대지급금,2021-07-13,311100,8.37,324
개인임대사업자임대보증금보증,2024-04-09,0,소송대지급금,2022-03-23,768800,24.74,477
전세보증금반환보증,2024-02-07,104626997,소송대지급금,2023-05-22,110000,59.32,428
전세보증금반환보증,2024-11-20,223500000,구상채권(신상품),2023-11-10,271000000,0.0,479
전세보증금반환보증,2025-03-06,95074013,구상채권,2024-01-19,240000000,36.1,421
전세보증금반환보증,2024-07-08,110000000,소송대지급금,2024-10-28,594300,48.46,452
전세보증금반환보증,2025-04-04,257000000,소송대지급금,2025-03-26,95000000,5.06,665
개인임대사업자임대보증금보증,2024-07-14,1559655706,구상채권(신상품),2025-01-16,206000000,0.04,688
전세보증금반환보증,2025-05-07,185769540,소송대지급금,2025-04-24,584200,32.64,206
전세보증금반환보증,2024-03-29,240000000,구상채권,2024-06-05,1311700,17.54,847
전세보증금반환보증,2024-06-05,188102465,소송대지급금,2023-11-23,634200,18.77,768
전세보증금반환보증,2025-01-16,99000000,소송대지급금,2024-11-21,3423100,10.23,411
전세보증금반환보증,2024-08-13,962918940,소송대지급금,2025-04-23,852900,41.61,545
전세보증금반환보증,2024-11-18,210000000,소송대지급금,2024-11-05,1018100,17.97,374
전세보증금반환보증,2023-06-02,1148268054,구상채권,2024-01-31,231300,22.22,516
전세보증금반환보증,2024-12-05,233320547,소송대지급금,2025-11-21,257200,53.59,409
전세보증금반환보증,2025-09-23,322537086,소송대지급금,2026-04-10,670100,0.09,280
전세보증금반환보증,2024-08-29,1570207800,소송대지급금,2025-01-15,60000000,24.97,575
전세보증금반환보증,2024-04-19,172000000,소송대지급금,2024-08-21,1097300,1.9,421
전세보증금반환보증,2024-12-10,178979135,구상채권(신상품),2023-12-08,93000000,14.35,442
전세보증금반환보증,2023-10-28,192000000,소송대지급금,2023-03-16,12088000,24.23,708
전세보증금반환보증,2023-04-28,350000000,소송대지급금,2023-10-27,177000000,0.73,673
전세보증금반환보증,2024-04-17,170482684,구상채권(신상품),2021-05-18,310000000,0.17,770
전세보증금반환보증,2023-12-29,80000000,소송대지급금,2022-07-11,551000,22.02,452
전세보증금반환보증,2024-12-10,153407347,소송대지급금,2024-09-06,264000,47.0,432
전세보증금반환보증,2021-12-22,255000000,소송대지급금,2022-03-10,641100,20.72,576
개인임대사업자임대보증금보증,2025-01-02,205732711,소송대지급금,2024-12-18,93700000,0.6,365
전세보증금반환보증,2025-05-07,155000000,소송대지급금,2025-05-12,1012100,8.27,327
개인임대사업자임대보증금보증,2024-04-01,289157303,소송대지급금,2023-09-14,12088000,4.24,594
전세보증금반환보증,2024-04-03,225000000,소송대지급금,2024-11-07,266500,14.19,334
전세보증금반환보증,2024-09-03,106000000,소송대지급금,2023-03-29,1772700,0.45,379
전세보증금반환보증,2023-09-13,310000000,소송대지급금,2023-04-28,2320000,4.18,652
전세보증금반환보증,2024-04-01,195000000,소송대지급금,2024-01-12,1491500,5.11,400
개인임대사업자임대보증금보증,2024-04-02,310000000,구상채권,2023-12-13,45000000,0.01,276
전세보증금반환보증,2022-08-04,773922078,구상채권,2022-02-14,100000000,3.45,678
개인임대사업자임대보증금보증,2023-12-14,200000000,소송대지급금,2023-12-15,263700,40.06,552
전세보증금반환보증,2021-05-20,178000000,소송대지급금,2021-02-22,4915650,11.5,728
전세보증금반환보증,2025-02-07,110000000,소송대지급금,2025-10-13,253900,6.44,401
전세보증금반환보증,2024-02-22,203897663,구상채권(신상품),2023-06-20,238000000,5.64,361
개인임대사업자임대보증금보증,2022-02-23,137375599,소송대지급금,2021-07-22,1003100,40.97,405
전세보증금반환보증,2024-12-23,1036346708,소송대지급금,2025-06-17,235500,55.64,336
전세보증금반환보증,2024-07-15,220000000,소송대지급금,2023-12-13,120000000,1.08,554
개인임대사업자임대보증금보증,2021-05-26,107714902,구상채권(신상품),2020-03-24,105000000,40.2,686
전세보증금반환보증,2023-06-28,0,구상채권(신상품),2023-02-17,651000,20.72,464
전세보증금반환보증,2024-03-24,254585205,소송대지급금,2023-10-17,160000000,8.22,371
전세보증금반환보증,2024-07-21,120417223,소송대지급금,2024-06-28,810100,4.35,380
전세보증금반환보증,2024-03-27,255000000,구상채권(신상품),2023-09-01,241000000,6.05,477
전세보증금반환보증,2022-06-22,138000000,구상채권,2021-11-02,318900,47.05,619
전세보증금반환보증,2023-06-17,104542465,소송대지급금,2022-11-14,264700,39.08,343
전세보증금반환보증,2025-06-19,169300770,소송대지급금,2025-06-24,1017000,40.79,429
전세보증금반환보증,2023-05-30,318055318,구상채권(신상품),2022-12-16,253000000,6.63,559
개인임대사업자임대보증금보증,2024-09-03,330000000,소송대지급금,2025-03-14,1134600,1.57,-121
전세보증금반환보증,2023-08-11,119594222,구상채권(신상품),2023-04-17,1189400,17.16,455
전세보증금반환보증,2024-03-28,149429495,구상채권(신상품),2023-03-17,235000000,0.16,316
전세보증금반환보증,2024-08-27,264878630,소송대지급금,2023-09-01,1201300,30.18,358
전세보증금반환보증,2024-03-22,223503154,소송대지급금,2025-05-29,568400,28.75,597
전세보증금반환보증,2023-08-24,146033860,구상채권(신상품),2022-10-12,160000000,23.49,652
개인임대사업자임대보증금보증,2024-04-01,270000000,소송대지급금,2024-06-03,77000000,9.3,399
전세보증금반환보증,2021-11-23,200000000,소송대지급금,2021-05-06,589600,14.99,692
전세보증금반환보증,2024-01-10,216000000,구상채권(신상품),2024-06-18,120000000,7.09,521
전세보증금반환보증,2024-10-01,115000000,소송대지급금,2023-11-28,277300,51.6,629
개인임대사업자임대보증금보증,2025-01-08,300000000,구상채권(신상품),2024-09-20,4699706,0.26,485
전세보증금반환보증,2023-12-21,295848766,구상채권(신상품),2022-11-30,280000000,0.25,607
전세보증금반환보증,2024-01-24,100000000,소송대지급금,2023-12-20,203560,27.89,464
전세보증금반환보증,2024-04-22,310000000,소송대지급금,2024-12-31,1949520,6.92,503
전세보증금반환보증,2024-02-29,286000000,소송대지급금,2024-05-17,799300,13.75,496
전세보증금반환보증,2024-12-19,245000000,소송대지급금,2025-07-14,810100,0.13,413
전세보증금반환보증,2025-01-02,135000000,소송대지급금,2024-11-11,1694800,18.04,553
개인임대사업자임대보증금보증,2024-04-01,259228128,소송대지급금,2024-07-08,34500,54.78,619
전세보증금반환보증,2024-04-05,331639087,소송대지급금,2023-12-29,264300,9.48,547
전세보증금반환보증,2020-10-05,2975963545,소송대지급금,2022-08-26,434400,11.11,757
전세보증금반환보증,2023-11-23,236000000,소송대지급금,2022-06-22,994100,4.32,434
전세보증금반환보증,2024-03-04,209550684,소송대지급금,2023-01-09,125000000,8.35,775
전세보증금반환보증,2023-05-11,295000000,소송대지급금,2023-12-26,800000,41.61,433
전세보증금반환보증,2024-11-25,198000000,구상채권(신상품),2024-06-17,100000000,2.2,358
전세보증금반환보증,2024-11-15,315000000,구상채권(신상품),2025-07-10,132000000,10.07,342
전세보증금반환보증,2022-07-06,287301369,소송대지급금,2023-12-05,550000,9.87,744
전세보증금반환보증,2023-06-02,339000000,구상채권(신상품),2023-05-19,147000000,10.61,482
전세보증금반환보증,2024-05-30,278000000,소송대지급금,2024-06-11,248500,56.82,494
전세보증금반환보증,2023-07-12,234419916,소송대지급금,2024-06-28,9153000,32.59,360
전세보증금반환보증,2025-04-14,125000000,소송대지급금,2023-08-11,841300,12.01,351
전세보증금반환보증,2024-10-07,148000000,구상채권(신상품),2023-07-14,130000000,3.21,345
전세보증금반환보증,2024-08-26,191000000,소송대지급금,2024-05-09,1052700,15.91,519
전세보증금반환보증,2024-12-18,185000000,소송대지급금,2024-10-07,550000,41.91,413
전세보증금반환보증,2024-02-23,224820570,소송대지급금,2023-03-24,239000000,0.31,119
전세보증금반환보증,2023-12-13,80758135,소송대지급금,2023-09-07,231300,51.75,390
전세보증금반환보증,2025-05-26,210000000,소송대지급금,2025-03-14,2265860,46.17,330
전세보증금반환보증,2024-03-29,230000000,소송대지급금,2023-12-26,550000,46.77,396
전세보증금반환보증,2024-12-11,337000000,구상채권,2025-05-13,66150000,0.62,444
전세보증금반환보증,2024-08-14,267797886,소송대지급금,2024-05-23,75000000,0.48,436
전세보증금반환보증,2024-04-17,143472143,소송대지급금,2023-05-12,3981394,21.54,738
전세보증금반환보증,2024-04-22,163500000,소송대지급금,2024-03-20,4933700,3.62,510
전세보증금반환보증,2024-02-28,129000000,소송대지급금,2023-12-28,585300,7.6,386
전세보증금반환보증,2024-04-01,179000000,소송대지급금,2023-07-26,653600,5.26,688
전세보증금반환보증,2024-07-16,122662184,소송대지급금,2023-01-18,1230400,0.08,406
전세보증금반환보증,2023-01-13,152000000,소송대지급금,2022-12-26,574100,33.33,705
전세보증금반환보증,2024-03-26,438000000,소송대지급금,2023-11-10,2413100,2.72,390
전세보증금반환보증,2024-10-18,107000000,소송대지급금,2022-11-10,959800,18.69,521
전세보증금반환보증,2022-08-03,125970593,소송대지급금,2022-09-01,262600,28.95,553
전세보증금반환보증,2025-04-08,264351291,소송대지급금,2025-10-02,301700,20.7,576
전세보증금반환보증,2024-06-10,250392152,소송대지급금,2025-03-24,278300,55.29,509
전세보증금반환보증,2025-01-17,1837497026,소송대지급금,2025-06-02,1189400,6.62,769
전세보증금반환보증,2025-04-08,371330817,소송대지급금,2025-07-11,728900,3.87,336
전세보증금반환보증,2023-06-21,269325538,소송대지급금,2024-02-23,550000,20.37,370
전세보증금반환보증,2022-12-07,160000000,소송대지급금,2023-03-15,1558900,21.59,598
전세보증금반환보증,2025-04-08,269000000,소송대지급금,2025-04-03,70000000,0.08,396
전세보증금반환보증,2024-08-21,197966365,소송대지급금,2023-08-30,677080,24.67,358
개인임대사업자임대보증금보증,2025-05-07,180000000,소송대지급금,2025-11-24,2878400,33.46,496
개인임대사업자임대보증금보증,2024-07-09,270000000,소송대지급금,2024-08-22,893930,5.93,507
전세보증금반환보증,2023-07-17,165000000,소송대지급금,2023-11-10,757500,26.46,304
전세보증금반환보증,2024-08-20,175250708,소송대지급금,2024-02-16,550000,22.02,512
전세보증금반환보증,2023-12-18,78000000,구상채권(신상품),2023-06-09,706600,50.97,533
전세보증금반환보증,2025-02-12,221828789,소송대지급금,2025-07-07,640900,9.09,541
전세보증금반환보증,2024-07-05,1837497026,구상채권,2025-03-24,90000000,10.03,448
전세보증금반환보증,2024-06-21,203817116,소송대지급금,2023-05-17,237000000,10.59,455
전세보증금반환보증,2024-08-28,99903560,소송대지급금,2023-11-10,262500,55.29,429
전세보증금반환보증,2024-06-21,242298025,소송대지급금,2024-11-04,614900,3.9,523
전세보증금반환보증,2024-06-28,107000000,구상채권(신상품),2023-05-10,838500,21.36,516
전세보증금반환보증,2024-08-27,0,구상채권(신상품),2022-06-23,550000,50.21,317
전세보증금반환보증,2024-08-21,180528218,소송대지급금,2023-12-13,551000,3.7,561
전세보증금반환보증,2024-10-04,200000000,소송대지급금,2024-11-19,476180,48.2,188
개인임대사업자임대보증금보증,2023-09-25,245000000,소송대지급금,2024-08-21,214800,52.65,512
전세보증금반환보증,2024-08-27,270000000,소송대지급금,2024-11-19,1179700,40.84,331
전세보증금반환보증,2023-02-13,245000000,소송대지급금,2022-08-29,1226900,4.75,671
전세보증금반환보증,2024-06-12,858094417,소송대지급금,2024-06-17,120000000,2.25,755
개인임대사업자임대보증금보증,2023-06-20,127000000,소송대지급금,2022-04-04,556000,46.7,329
전세보증금반환보증,2021-10-07,207000000,구상채권(신상품),2021-06-23,100000000,8.19,826
전세보증금반환보증,2023-11-20,71000000,소송대지급금,2021-03-11,1914200,12.98,320
전세보증금반환보증,2024-03-19,190000000,구상채권(신상품),2023-09-27,100000000,22.84,617
전세보증금반환보증,2024-06-17,199728858,구상채권(신상품),2024-05-30,180000000,1.72,425
전세보증금반환보증,2024-02-22,255000000,구상채권(신상품),2023-11-10,126000000,1.87,771
전세보증금반환보증,2023-07-20,203938864,소송대지급금,2023-09-01,421800,6.04,421
전세보증금반환보증,2025-04-23,445834185,소송대지급금,2025-04-02,133000000,21.88,507
전세보증금반환보증,2024-07-30,207653671,소송대지급금,2023-08-16,170000000,43.49,490
전세보증금반환보증,2024-05-28,80000000,소송대지급금,2023-08-14,2325800,21.43,443
전세보증금반환보증,2024-11-25,368690975,소송대지급금,2024-10-10,2203860,1.39,489
전세보증금반환보증,2024-02-02,168977647,소송대지급금,2023-09-27,1161300,21.86,402
전세보증금반환보증,2023-07-17,287000000,구상채권(신상품),2023-11-10,250000000,0.01,625
전세보증금반환보증,2024-01-10,115731424,소송대지급금,2021-12-24,1850600,39.79,336
전세보증금반환보증,2024-12-11,97458464,구상채권,2024-09-27,241000,54.81,389
개인임대사업자임대보증금보증,2024-04-11,206000000,소송대지급금,2022-12-16,3823590,0.79,503
전세보증금반환보증,2024-12-09,152412238,소송대지급금,2024-07-05,321300,23.27,317
전세보증금반환보증,2022-09-20,51566780,소송대지급금,2020-12-18,817500,18.21,483
개인임대사업자임대보증금보증,2022-03-18,212504108,소송대지급금,2023-06-21,258500,47.92,619
개인임대사업자임대보증금보증,2024-07-03,244539570,구상채권(신상품),2024-06-17,274400,40.51,476
전세보증금반환보증,2022-12-26,1941277073,소송대지급금,2024-06-11,3996740,2.75,528
전세보증금반환보증,2023-08-25,1559655706,소송대지급금,2024-02-16,173000000,6.27,333
전세보증금반환보증,2024-04-16,270542680,구상채권(신상품),2023-06-05,210000000,0.26,464
전세보증금반환보증,2024-01-19,85000000,소송대지급금,2023-07-13,250300,51.24,438
전세보증금반환보증,2023-02-16,137510063,소송대지급금,2022-05-04,271900,45.66,619
전세보증금반환보증,2023-06-13,178000000,소송대지급금,2022-12-21,550000,39.18,414
전세보증금반환보증,2023-02-13,95200134,소송대지급금,2020-06-25,1137700,35.74,367
전세보증금반환보증,2024-01-08,325000000,구상채권(신상품),2023-02-09,60000000,25.53,329
전세보증금반환보증,2024-04-12,337000000,소송대지급금,2023-10-12,6939680,10.33,616
전세보증금반환보증,2025-10-13,1053596426,소송대지급금,2026-05-22,611200,40.06,302
전세보증금반환보증,2023-11-13,155325721,소송대지급금,2023-11-22,290200,47.05,490
개인임대사업자임대보증금보증,2023-06-21,86192399,구상채권(신상품),2023-02-15,232000,43.44,441
전세보증금반환보증,2023-10-25,114088150,소송대지급금,2022-05-04,1666200,47.21,400
전세보증금반환보증,2024-12-12,294000000,소송대지급금,2025-03-27,250000000,3.42,826
전세보증금반환보증,2024-04-30,250000000,소송대지급금,2025-06-09,1088200,45.59,666
전세보증금반환보증,2024-04-24,210000000,구상채권(신상품),2024-03-11,130000000,9.07,463
전세보증금반환보증,2024-11-19,345000000,소송대지급금,2024-01-08,550700,37.4,491
전세보증금반환보증,2024-01-22,151092739,소송대지급금,2023-06-26,1106500,39.64,451
개인임대사업자임대보증금보증,2023-03-23,201699548,구상채권(신상품),2022-03-11,160000000,4.08,698
전세보증금반환보증,2024-09-03,251000000,소송대지급금,2024-05-07,551000,0.58,552
전세보증금반환보증,2024-05-02,172951926,소송대지급금,2024-03-18,1121600,50.58,497
전세보증금반환보증,2024-06-13,192000000,소송대지급금,2023-10-19,1241700,32.56,468
전세보증금반환보증,2024-02-29,266000000,소송대지급금,2023-08-22,4699706,33.85,387
전세보증금반환보증,2024-06-27,110000000,구상채권(신상품),2022-11-10,160000000,25.57,400
전세보증금반환보증,2024-10-15,207000000,소송대지급금,2024-04-26,819400,28.38,391
전세보증금반환보증,2024-09-02,162000000,소송대지급금,2023-11-10,659000,18.26,392
전세보증금반환보증,2024-06-05,190994980,소송대지급금,2024-04-11,639200,8.11,347
전세보증금반환보증,2024-06-11,203296581,소송대지급금,2024-04-22,660000,15.93,419
전세보증금반환보증,2024-12-10,310468335,구상채권,2025-09-04,761400,15.62,665
전세보증금반환보증,2024-08-13,237344740,소송대지급금,2025-01-23,913300,31.07,636
전세보증금반환보증,2024-03-26,84362465,구상채권(신상품),2022-06-27,269800000,9.93,554
전세보증금반환보증,2023-03-28,115000000,소송대지급금,2020-10-28,1438500,22.36,503
개인임대사업자임대보증금보증,2022-05-10,256085925,소송대지급금,2022-05-04,4699706,0.25,775
전세보증금반환보증,2024-08-09,196736624,구상채권(신상품),2023-08-14,198000000,5.34,584
전세보증금반환보증,2023-05-03,773922078,소송대지급금,2024-05-14,4699706,0.26,452
전세보증금반환보증,2024-11-08,220136261,소송대지급금,2025-02-19,841300,5.64,495
개인임대사업자임대보증금보증,2024-11-20,246263232,소송대지급금,2024-12-30,551200,17.21,476
전세보증금반환보증,2025-02-24,328632549,소송대지급금,2024-08-20,810100,0.05,533
개인임대사업자임대보증금보증,2024-12-11,89000000,소송대지급금,2024-04-26,269800,47.3,358
개인임대사업자임대보증금보증,2023-12-11,289000000,소송대지급금,2025-07-10,550000,1.3,751
전세보증금반환보증,2022-09-22,290000000,소송대지급금,2023-11-13,620900,30.94,467
전세보증금반환보증,2025-04-30,145000000,소송대지급금,2025-01-08,1169500,30.44,467
전세보증금반환보증,2023-11-15,302165260,소송대지급금,2024-01-02,596600,12.61,619
전세보증금반환보증,2023-06-01,204206814,소송대지급금,2023-10-25,271500,27.34,408
전세보증금반환보증,2023-03-17,284004629,구상채권(신상품),2023-06-02,200000000,0.49,445
전세보증금반환보증,2024-02-13,332761561,소송대지급금,2023-12-22,1448700,8.06,600
전세보증금반환보증,2023-10-31,323183270,소송대지급금,2024-07-18,245300,18.04,415
개인임대사업자임대보증금보증,2024-08-21,212000000,소송대지급금,2024-08-02,270000000,0.08,576
전세보증금반환보증,2023-12-29,120000000,구상채권(신상품),2023-04-14,7180860,25.07,260
전세보증금반환보증,2024-06-04,193905342,구상채권(신상품),2024-03-22,1227200,10.74,597
전세보증금반환보증,2024-11-28,418010203,소송대지급금,2024-06-07,1868500,21.63,703
전세보증금반환보증,2022-05-24,0,소송대지급금,2021-12-31,300000,30.23,623
전세보증금반환보증,2024-08-30,0,구상채권,2023-12-01,225900,45.46,386
전세보증금반환보증,2024-01-18,221828789,소송대지급금,2024-08-29,2316500,20.54,482
전세보증금반환보증,2024-04-11,345000000,소송대지급금,2024-05-07,328400,42.36,576
전세보증금반환보증,2025-01-22,219413698,소송대지급금,2025-09-19,21500,48.85,442
전세보증금반환보증,2024-05-01,199728858,소송대지급금,2023-10-31,4425500,0.03,454
전세보증금반환보증,2023-10-11,167300546,소송대지급금,2021-06-25,1421300,29.96,561
전세보증금반환보증,2024-03-11,0,구상채권,2023-02-28,272200,57.89,560
전세보증금반환보증,2024-07-09,225750000,소송대지급금,2023-12-26,1267100,32.85,510
전세보증금반환보증,2024-12-06,138000000,소송대지급금,2023-06-05,1127200,17.97,343
전세보증금반환보증,2024-06-05,103000000,소송대지급금,2023-09-05,696600,18.51,358
전세보증금반환보증,2024-01-10,315353792,구상채권,2023-11-30,1273300,0.1,833
전세보증금반환보증,2023-10-05,354000000,소송대지급금,2024-12-31,273600,27.46,483
전세보증금반환보증,2024-11-25,239000000,소송대지급금,2025-03-25,1283500,28.81,392
전세보증금반환보증,2024-08-20,153975135,구상채권(신상품),2024-02-20,150000000,18.15,575
전세보증금반환보증,2024-12-26,198088263,소송대지급금,2024-11-06,642200,25.82,420
개인임대사업자임대보증금보증,2024-12-04,501904711,구상채권(신상품),2024-07-10,154000000,13.18,434
개인임대사업자임대보증금보증,2023-06-14,49274435,소송대지급금,2021-09-10,551000,24.63,424
전세보증금반환보증,2022-10-12,185000000,구상채권(신상품),2023-04-12,73500000,29.78,579
전세보증금반환보증,2024-09-11,252000000,소송대지급금,2023-12-15,120000000,12.86,364
전세보증금반환보증,2023-09-26,85000000,소송대지급금,2022-02-14,180000000,46.77,309
전세보증금반환보증,2023-11-03,158276920,소송대지급금,2023-05-17,678200,45.66,453
전세보증금반환보증,2024-01-17,254000000,구상채권(신상품),2024-01-24,70000000,15.7,660
전세보증금반환보증,2024-03-26,150000000,소송대지급금,2023-09-12,1218000,14.13,426
전세보증금반환보증,2022-07-26,240000000,소송대지급금,2023-06-15,1605100,6.37,509
전세보증금반환보증,2025-09-29,1570207800,구상채권(신상품),2026-04-09,105000000,10.01,378
전세보증금반환보증,2024-12-17,325892958,구상채권(신상품),2025-10-16,2325800,21.14,367
전세보증금반환보증,2024-02-05,95000000,소송대지급금,2023-08-31,132000,39.08,350
전세보증금반환보증,2024-07-12,250000000,소송대지급금,2025-03-12,880000,0.01,552
전세보증금반환보증,2024-06-05,230000000,구상채권(신상품),2024-07-16,716000,41.47,403
개인임대사업자임대보증금보증,2024-12-05,185000000,소송대지급금,2024-07-16,550000,55.63,351
전세보증금반환보증,2022-08-11,315000000,소송대지급금,2023-01-25,132300000,1.74,486
전세보증금반환보증,2025-01-02,164971630,소송대지급금,2024-08-19,2935850,50.21,350
전세보증금반환보증,2022-11-22,78000000,소송대지급금,2021-12-13,183000000,23.06,776
전세보증금반환보증,2023-12-26,1941277073,구상채권,2025-05-15,45000000,18.51,643
전세보증금반환보증,2024-08-28,148000000,소송대지급금,2024-11-19,281600,8.52,398
전세보증금반환보증,2024-08-19,204717611,소송대지급금,2025-01-10,813700,33.89,374
개인임대사업자임대보증금보증,2024-11-19,1439800118,구상채권(신상품),2025-04-18,551000,28.3,358
전세보증금반환보증,2023-12-18,200000000,소송대지급금,2024-06-28,257500,17.43,896
전세보증금반환보증,2024-11-21,355000000,구상채권(신상품),2024-12-16,109000000,15.14,534
개인임대사업자임대보증금보증,2025-03-14,293000000,소송대지급금,2024-10-29,1223700,4.4,370
전세보증금반환보증,2024-04-12,133000000,구상채권,2023-07-03,232000,26.13,409
전세보증금반환보증,2024-07-16,215000000,소송대지급금,2024-06-21,80000000,14.17,391
전세보증금반환보증,2025-01-20,250000000,소송대지급금,2025-02-28,599000,37.0,448
전세보증금반환보증,2025-06-11,368997218,소송대지급금,2025-07-21,108400000,22.8,369
전세보증금반환보증,2024-04-22,149696216,소송대지급금,2024-06-17,574100,40.21,508
전세보증금반환보증,2024-08-28,310000000,소송대지급금,2024-11-25,665600,28.42,582
전세보증금반환보증,2023-07-27,230000000,소송대지급금,2023-11-24,1540900,51.19,871
전세보증금반환보증,2024-11-13,280000000,소송대지급금,2024-06-11,1257600,4.16,539
전세보증금반환보증,2023-06-27,145000000,소송대지급금,2023-02-27,1033700,25.3,625
개인임대사업자임대보증금보증,2024-01-19,2177829580,소송대지급금,2025-05-02,1108200,11.37,623
전세보증금반환보증,2025-01-07,198000000,소송대지급금,2025-05-09,792500,55.86,384
개인임대사업자임대보증금보증,2024-04-11,97000000,소송대지급금,2022-08-18,1283500,26.29,356
전세보증금반환보증,2024-01-09,155000000,소송대지급금,2023-09-01,502338,7.86,463
전세보증금반환보증,2024-06-05,212569749,구상채권(신상품),2024-11-06,3981394,0.09,305
전세보증금반환보증,2023-10-12,182050005,소송대지급금,2023-08-11,556000,52.63,578
전세보증금반환보증,2025-03-27,450015693,소송대지급금,2026-02-03,551500,35.03,373
전세보증금반환보증,2023-11-09,180000000,소송대지급금,2023-03-02,4583600,0.07,617
전세보증금반환보증,2022-08-04,210439808,소송대지급금,2023-03-22,6265300,11.77,543
전세보증금반환보증,2024-03-06,187000000,구상채권(신상품),2022-07-08,150000000,5.42,510
전세보증금반환보증,2023-08-17,1053596426,구상채권(신상품),2025-01-20,140000000,1.13,561
전세보증금반환보증,2024-08-30,195000000,소송대지급금,2025-01-14,550000,57.68,446
전세보증금반환보증,2024-08-06,158032532,구상채권(신상품),2022-07-14,110000000,46.26,199
전세보증금반환보증,2024-02-14,358533523,소송대지급금,2025-07-09,60000000,23.05,598
전세보증금반환보증,2023-07-12,64521743,소송대지급금,2022-11-10,518900,4.53,433
전세보증금반환보증,2024-05-30,141000000,소송대지급금,2023-08-14,331500,24.2,478
개인임대사업자임대보증금보증,2025-01-02,211000000,소송대지급금,2024-12-02,150000000,26.8,524
전세보증금반환보증,2024-09-03,169000000,구상채권,2023-09-27,267300,55.44,386
전세보증금반환보증,2024-04-22,166374591,소송대지급금,2023-01-18,252000000,2.5,371
전세보증금반환보증,2024-08-29,80497533,소송대지급금,2022-11-01,640200,48.2,503
전세보증금반환보증,2024-04-05,250000000,소송대지급금,2023-11-10,930900,16.17,353
