상품명,경공매구분,경매신청일자,배당금액,대위변제금액,물건종류,물건 소재지
전세보증금반환보증,강제경매,2024-03-28,243847656,260000000,오피스텔,인천광역시 부평구 경원대로1363번길 5
전세보증금반환보증,강제경매,2023-03-07,240000000,265000000,다세대주택,서울특별시 성북구 솔샘로4길 2
전세보증금반환보증,강제경매,2022-12-03,236209666,250000000,다세대주택,인천광역시 부평구 시장로29번길 4
전세보증금반환보증,강제경매,2022-10-25,241593750,217000000,다세대주택,
전세보증금반환보증,강제경매,2023-12-28,481971637,409000000,다세대주택,경기도 군포시 삼성로8번길 13
전세보증금반환보증,강제경매,2024-04-03,193237901,369000000,오피스텔,인천광역시 부평구 장제로126번길 35
전세보증금반환보증,강제경매,2024-02-23,215542045,365000000,오피스텔,서울특별시 양천구 목동중앙본로27길 22
개인임대사업자임대보증금보증,강제경매,2025-02-26,170346614,160000000,다세대주택,
전세보증금반환보증,강제경매,2024-04-26,280360403,255000000,연립주택,서울특별시 강북구 도봉로23나길 34
전세보증금반환보증,강제경매,2023-01-16,190000000,268000000,다세대주택,
전세보증금반환보증,강제경매,2024-01-04,186114105,201000000,다세대주택,서울특별시 구로구 고척로52나길 42
전세보증금반환보증,강제경매,2024-07-24,334529983,329000000,다세대주택,부산광역시 부산진구 만리산로69번길 34
개인임대사업자임대보증금보증,강제경매,2024-11-27,179456383,360000000,다세대주택,
전세보증금반환보증,강제경매,2023-11-24,494794378,287000000,다세대주택,서울특별시 관악구 양녕로2길 41
전세보증금반환보증,임의경매,2021-03-09,216300772,275000000,다세대주택,경기도 파주시 새능안길 33
전세보증금반환보증,강제경매,2024-06-18,186164660,215000000,다세대주택,경상북도 구미시 괴곡1길 13
전세보증금반환보증,강제경매,2024-04-02,146525625,290000000,아파트,경기도 김포시 양곡1로2번길 79
전세보증금반환보증,강제경매,2024-01-17,186174242,230000000,다세대주택,대구광역시 달성군 부곡2길 14
전세보증금반환보증,강제경매,2024-07-02,534925971,500000000,아파트,
전세보증금반환보증,강제경매,2024-07-31,320454890,243000000,다세대주택,
전세보증금반환보증,강제경매,2023-01-27,503308634,318000000,다세대주택,인천광역시 부평구 부흥북로36번길 25
전세보증금반환보증,강제경매,2024-07-29,182062925,232500000,아파트,서울특별시 강서구 개화4길 7
개인임대사업자임대보증금보증,강제경매,2024-09-04,183640113,335000000,다세대주택,서울특별시 마포구 토정로16길 58
전세보증금반환보증,강제경매,2023-12-26,186247845,215000000,다세대주택,
전세보증금반환보증,강제경매,2023-11-22,196849829,237000000,오피스텔,경기도 광주시 중앙로14번길 10
전세보증금반환보증,강제경매,2022-07-07,222573952,241000000,단독주택,경기도 화성시 야목길43번길 0
전세보증금반환보증,강제경매,2023-05-10,298875693,240000000,다세대주택,인천광역시 서구 청라한내로 39
전세보증금반환보증,강제경매,2024-11-15,134906631,210000000,다세대주택,경상북도 구미시 장천상림3길 89
전세보증금반환보증,강제경매,2022-07-18,549479010,380000000,다세대주택,경기도 오산시 삼미로47번길 73
전세보증금반환보증,강제경매,2024-12-27,182143817,275000000,다세대주택,인천광역시 계양구 벌말로611번길 15
전세보증금반환보증,강제경매,2022-07-27,201067126,310000000,다세대주택,
전세보증금반환보증,강제경매,2024-03-13,160084707,250000000,아파트,인천광역시 남동구 복개동로38번길 27
임대보증금보증(세대_사용검사후),강제경매,2024-11-26,252609611,286000000,다세대주택,서울특별시 양천구 목동중앙남로16라길 39
전세보증금반환보증,임의경매,2024-11-26,297001885,210000000,다세대주택,전라남도 광양시 마장길 8
전세보증금반환보증,강제경매,2023-12-28,293380893,350000000,다세대주택,부산광역시 강서구 공항앞길221번길 46
개인임대사업자임대보증금보증,강제경매,2023-07-17,237768144,234000000,오피스텔,
전세보증금반환보증,강제경매,2024-07-29,410098308,336000000,오피스텔,전라남도 광양시 성북안길 27
전세보증금반환보증,강제경매,2023-12-22,342554546,280000000,다세대주택,
전세보증금반환보증,강제경매,2024-09-24,237508750,388000000,다세대주택,경상남도 거제시 옥산1길 5
전세보증금반환보증,강제경매,2025-01-22,215614502,242000000,다세대주택,서울특별시 금천구 탑골로7길 38
전세보증금반환보증,임의경매,2024-02-22,216690088,313000000,아파트,전라남도 광양시 남문3길 3
전세보증금반환보증,강제경매,2025-05-29,234124266,338000000,연립주택,인천광역시 남동구 만경로 21
임대보증금보증(세대_사용검사후),강제경매,2025-03-05,184171412,400000000,오피스텔,인천광역시 부평구 길주남로54번길 14
개인임대사업자임대보증금보증,강제경매,2024-07-01,152709079,223000000,다세대주택,
개인임대사업자임대보증금보증,강제경매,2024-04-12,343973229,320000000,다세대주택,인천광역시 연수구 학나래로46번길 22
전세보증금반환보증,강제경매,2024-05-16,227186216,215000000,다세대주택,
전세보증금반환보증,강제경매,2023-04-27,249378248,275000000,다세대주택,
전세보증금반환보증,강제경매,2024-04-05,269287962,225000000,아파트,경기도 김포시 이화남로 181
개인임대사업자임대보증금보증,강제경매,2024-11-19,212774678,239000000,다세대주택,
전세보증금반환보증,강제경매,2022-11-22,266257710,245000000,다세대주택,인천광역시 남동구 장자로41번길 6
개인임대사업자임대보증금보증,강제경매,2024-11-14,179733940,248000000,아파트,인천광역시 서구 봉수대로1440번길 9
전세보증금반환보증,강제경매,2023-05-23,318868444,277000000,다세대주택,경기도 파주시 새오리로540번길 103
전세보증금반환보증,강제경매,2024-09-09,243404304,305000000,다세대주택,
전세보증금반환보증,강제경매,2024-10-28,282634904,255000000,다세대주택,서울특별시 강서구 곰달래로49길 34
전세보증금반환보증,강제경매,2024-11-27,250725179,290000000,다세대주택,인천광역시 남동구 석정로552번길 9
전세보증금반환보증,강제경매,2023-11-08,233834770,245000000,아파트,서울특별시 강서구 곰달래로21길 18
전세보증금반환보증,강제경매,2024-04-03,178435775,105000000,아파트,인천광역시 부평구 마장로410번길 6
전세보증금반환보증,강제경매,2022-05-10,267478331,200000000,다세대주택,인천광역시 서구 승학로333번길 33
전세보증금반환보증,강제경매,2025-03-20,243236640,290000000,다세대주택,경기도 화성시 비봉로392번길 0
전세보증금반환보증,강제경매,2025-02-17,259322518,219902590,다세대주택,서울특별시 구로구 서해안로 2378
임대보증금보증(세대_사용검사후),강제경매,2024-12-17,215633234,349000000,아파트,서울특별시 영등포구 도림로141가길 2
전세보증금반환보증,강제경매,2024-09-27,201003578,244500000,다세대주택,인천광역시 서구 새오개로48번길 7
전세보증금반환보증,강제경매,2024-07-17,320000000,380000000,다세대주택,
개인임대사업자임대보증금보증,강제경매,2024-09-06,277536779,258000000,다세대주택,인천광역시 부평구 안남로402번길 9
전세보증금반환보증,임의경매,2024-04-16,185053604,248000000,다세대주택,
전세보증금반환보증,강제경매,2024-04-19,275395183,330000000,다세대주택,서울특별시 금천구 시흥대로32길 5
전세보증금반환보증,강제경매,2024-08-07,175019426,295000000,다세대주택,서울특별시 강서구 까치산로6길 29
전세보증금반환보증,강제경매,2023-05-08,165018599,195000000,아파트,
전세보증금반환보증,강제경매,2024-03-14,243456461,270000000,다세대주택,서울특별시 강서구 공항대로58다길 34
전세보증금반환보증,강제경매,2023-12-06,191555958,250000000,오피스텔,서울특별시 영등포구 디지털로69나길 9
전세보증금반환보증,강제경매,2024-07-22,171555741,251000000,다세대주택,서울특별시 금천구 남부순환로105길 84
전세보증금반환보증,강제경매,2021-04-20,438988278,409000000,다세대주택,인천광역시 계양구 계양대로34번길 5
임대보증금보증(세대_사용검사후),강제경매,2024-11-29,313426750,252000000,연립주택,
전세보증금반환보증,강제경매,2023-05-25,217982761,224000000,다세대주택,인천광역시 서구 탁옥로51번길 11
전세보증금반환보증,강제경매,2023-05-11,179726835,298000000,다세대주택,경기도 시흥시 장곡로49번길 14
전세보증금반환보증,강제경매,2025-01-23,259642834,260000000,다세대주택,인천광역시 부평구 마장로410번길 6
전세보증금반환보증,강제경매,2023-12-22,261534824,262000000,다세대주택,서울특별시 영등포구 영신로9마길 5
개인임대사업자임대보증금보증,강제경매,2023-08-30,176631747,245000000,오피스텔,경기도 오산시 경기대로632번길 61
전세보증금반환보증,강제경매,2024-06-04,219574198,297000000,다세대주택,서울특별시 은평구 진흥로12나길 1
개인임대사업자임대보증금보증,강제경매,2024-10-29,204567392,270000000,오피스텔,
전세보증금반환보증,강제경매,2023-09-12,219700988,241500000,아파트,서울특별시 은평구 의상봉길 6
개인임대사업자임대보증금보증,강제경매,2025-06-02,208633117,425000000,다세대주택,서울특별시 금천구 시흥대로78길 36
전세보증금반환보증,강제경매,2022-03-31,253080091,180000000,다세대주택,경기도 시흥시 서촌상가4길 10
전세보증금반환보증,강제경매,2024-08-20,201182565,210000000,아파트,
전세보증금반환보증,강제경매,2023-06-16,290928668,279000000,다세대주택,서울특별시 양천구 신월로12길 3
전세보증금반환보증,강제경매,2025-04-24,252290901,265000000,아파트,인천광역시 남동구 석산로62번길 8
전세보증금반환보증,강제경매,2022-07-04,163711901,231000000,아파트,
전세보증금반환보증,임의경매,2022-11-09,158258841,240000000,다세대주택,서울특별시 강서구 등촌로47길 15
전세보증금반환보증,강제경매,2023-12-20,170314625,300000000,다세대주택,서울특별시 강서구 화곡로50길 26
전세보증금반환보증,강제경매,2023-05-17,236967928,316000000,다세대주택,서울특별시 관악구 남부순환로233길 7
전세보증금반환보증,강제경매,2023-02-07,200940746,220000000,다세대주택,인천광역시 남동구 장아산로 216
전세보증금반환보증,강제경매,2024-01-23,193650917,350000000,오피스텔,
전세보증금반환보증,강제경매,2023-09-06,161097868,234000000,다세대주택,
전세보증금반환보증,강제경매,2023-09-05,225258861,355000000,다세대주택,서울특별시 강서구 월정로18길 6
임대보증금보증(세대_사용검사후),강제경매,2024-07-31,210383901,258000000,아파트,서울특별시 관악구 난향16길 14
전세보증금반환보증,강제경매,2024-07-19,280481465,370000000,다세대주택,서울특별시 금천구 탑골로4길 71
전세보증금반환보증,강제경매,2024-08-19,170265541,250000000,오피스텔,부산광역시 동래구 충렬대로261번길 9
전세보증금반환보증,강제경매,2024-08-27,223255291,295000000,다세대주택,
전세보증금반환보증,강제경매,2023-01-13,261694845,279000000,다세대주택,서울특별시 강서구 방화동로12나길 25
전세보증금반환보증,강제경매,2024-03-05,336000000,305000000,다세대주택,대구광역시 동구 팔공산로23길 79
전세보증금반환보증,강제경매,2024-04-02,280000000,263000000,다세대주택,서울특별시 강서구 양천로71가길 22
전세보증금반환보증,강제경매,2024-05-10,262904491,380000000,아파트,서울특별시 구로구 고척로43길 13
전세보증금반환보증,강제경매,2024-06-07,160817510,329000000,다세대주택,
전세보증금반환보증,강제경매,2024-04-15,345620577,380000000,아파트,
전세보증금반환보증,임의경매,2023-09-15,380590720,265000000,다세대주택,
전세보증금반환보증,강제경매,2023-01-09,446308998,299000000,다세대주택,서울특별시 강동구 천중로35가길 20
전세보증금반환보증,강제경매,2023-05-19,400950464,310000000,단독주택,서울특별시 관악구 호암로24길 37
개인임대사업자임대보증금보증,강제경매,2023-07-17,300000000,250000000,아파트,인천광역시 서구 가정로307번길 10
전세보증금반환보증,강제경매,2023-11-05,211310831,248800000,다세대주택,경상북도 구미시 명곡1길 58
전세보증금반환보증,강제경매,2024-09-04,171022277,198000000,다세대주택,서울특별시 양천구 목동중앙남로16마길 41
개인임대사업자임대보증금보증,강제경매,2023-09-21,268358136,350000000,다세대주택,서울특별시 양천구 신월로17길 20
전세보증금반환보증,강제경매,2023-11-22,193499563,280000000,다세대주택,경상남도 거제시 계룡로11길 35
전세보증금반환보증,강제경매,2022-12-19,334000000,500000000,오피스텔,
전세보증금반환보증,강제경매,2024-10-04,299503960,287000000,다세대주택,
임대보증금보증(세대_사용검사후),임의경매,2023-05-08,222102768,80000000,다세대주택,서울특별시 강서구 방화대로21나길 4
개인임대사업자임대보증금보증,강제경매,2024-05-14,181178905,357000000,다세대주택,서울특별시 동작구 상도로47길 40
전세보증금반환보증,강제경매,2023-10-20,212776995,260000000,다세대주택,경기도 파주시 혜음로1232번길 13
전세보증금반환보증,강제경매,2024-02-22,276763847,450000000,다세대주택,서울특별시 금천구 독산로45가길 5
전세보증금반환보증,강제경매,2024-03-27,345000000,300000000,단독주택,서울특별시 금천구 시흥대로122길 24
개인임대사업자임대보증금보증,강제경매,2024-02-21,293018991,486000000,오피스텔,경상남도 김해시 경원로73번길 1
전세보증금반환보증,강제경매,2023-09-05,287778380,279000000,다세대주택,인천광역시 부평구 시장로 10
전세보증금반환보증,강제경매,2024-06-05,272080304,288700000,다세대주택,부산광역시 수영구 구락로123번길 7
임대보증금보증(세대_사용검사후),강제경매,2024-04-24,457190929,297000000,아파트,부산광역시 수영구 수영성로32번길 10
전세보증금반환보증,강제경매,2024-01-05,252439240,200000000,다세대주택,인천광역시 부평구 동수로126번길 7
전세보증금반환보증,강제경매,2024-01-17,312183095,360000000,아파트,인천광역시 계양구 장제로694번길 10
전세보증금반환보증,강제경매,2025-06-12,162967697,230000000,다세대주택,경기도 광주시 문현로 1
전세보증금반환보증,강제경매,2023-12-06,254767489,267000000,다세대주택,인천광역시 부평구 대정로36번길 8
전세보증금반환보증,강제경매,2023-04-21,260000000,215000000,다세대주택,부산광역시 금정구 체육공원로29번길 14
전세보증금반환보증,강제경매,2023-05-16,181825927,250000000,다세대주택,
전세보증금반환보증,강제경매,2023-12-11,361417920,315000000,다세대주택,
전세보증금반환보증,임의경매,2024-03-14,224154754,190000000,다세대주택,서울특별시 도봉구 도봉로159길 27
전세보증금반환보증,강제경매,2023-06-21,304486121,253000000,다세대주택,부산광역시 연제구 미남로18번길 15
전세보증금반환보증,강제경매,2024-11-21,295999637,270000000,오피스텔,서울특별시 강서구 양천로77길 21
전세보증금반환보증,강제경매,2024-07-31,361211042,300000000,아파트,인천광역시 부평구 길주로332번길 19
전세보증금반환보증,강제경매,2022-06-24,500000000,210000000,다세대주택,경상북도 구미시 원대로 408
전세보증금반환보증,강제경매,2024-07-16,250000000,480000000,다세대주택,서울특별시 노원구 동일로228길 23
전세보증금반환보증,강제경매,2024-07-16,235303309,231000000,아파트,
개인임대사업자임대보증금보증,강제경매,2024-12-02,285315035,259000000,아파트,서울특별시 영등포구 가마산로61가길 9
임대보증금보증(세대_사용검사후),강제경매,2023-11-30,287234924,273000000,다세대주택,서울특별시 강서구 등촌로13길 36
개인임대사업자임대보증금보증,강제경매,2025-03-24,153014323,289000000,다세대주택,
전세보증금반환보증,강제경매,2023-09-25,226732854,245000000,연립주택,
전세보증금반환보증,강제경매,2023-11-15,244721495,258000000,다세대주택,경기도 의정부시 송산로995번길 13
전세보증금반환보증,강제경매,2022-10-11,263031376,265000000,다세대주택,경상북도 구미시 산업로 160
전세보증금반환보증,강제경매,2024-08-20,170194975,228000000,다세대주택,인천광역시 남동구 논고개로136번길 5
개인임대사업자임대보증금보증,강제경매,2024-07-03,205051205,219000000,다세대주택,서울특별시 양천구 목동중앙서로8가길 29
개인임대사업자임대보증금보증,강제경매,2025-01-08,270147118,310000000,다세대주택,부산광역시 사상구 가야대로388번길 19
전세보증금반환보증,강제경매,2025-01-16,282513155,320000000,아파트,인천광역시 남동구 석산로169번길 33
임대보증금보증(세대_사용검사후),강제경매,2024-11-14,256629483,195000000,다세대주택,서울특별시 중랑구 상봉로20길 70
전세보증금반환보증,강제경매,2023-09-25,413214386,348000000,아파트,서울특별시 관악구 서원5길 24
전세보증금반환보증,강제경매,2023-05-26,175392042,312000000,다세대주택,인천광역시 서구 봉수대로170번길 21
개인임대사업자임대보증금보증,강제경매,2024-07-04,165669939,274000000,다세대주택,인천광역시 서구 서곶로192번길 32
전세보증금반환보증,강제경매,2024-06-13,265957338,290000000,다세대주택,
전세보증금반환보증,강제경매,2023-06-26,217909903,300000000,다세대주택,경기도 파주시 미래로602번길 35
전세보증금반환보증,강제경매,2024-09-26,202194977,330000000,다세대주택,경기도 김포시 금파로367번길 209
전세보증금반환보증,강제경매,2022-04-05,457451674,287000000,다세대주택,서울특별시 관악구 남부순환로262길 8
전세보증금반환보증,강제경매,2024-05-10,220181005,238000000,다세대주택,
전세보증금반환보증,강제경매,2024-04-04,220000000,287000000,다세대주택,서울특별시 강서구 강서로47바길 22
전세보증금반환보증,강제경매,2023-02-09,192551987,279000000,다세대주택,
전세보증금반환보증,임의경매,2024-02-29,248986934,225000000,아파트,경기도 의정부시 민락로264번길 9
전세보증금반환보증,강제경매,2023-11-23,166920707,239000000,연립주택,서울특별시 강서구 방화대로21가길 6
전세보증금반환보증,강제경매,2024-10-02,155109384,259000000,다세대주택,경기도 광명시 목감로254번길 21
개인임대사업자임대보증금보증,강제경매,2023-11-01,237157956,243000000,오피스텔,인천광역시 서구 장고개로275번길 20
전세보증금반환보증,강제경매,2023-09-25,353102836,349000000,다세대주택,서울특별시 강서구 곰달래로54길 35
전세보증금반환보증,강제경매,2025-06-18,233200754,259000000,아파트,서울특별시 강서구 곰달래로31나길 6
개인임대사업자임대보증금보증,강제경매,2025-03-14,144995696,252000000,다세대주택,인천광역시 남동구 담방로60번길 50
전세보증금반환보증,강제경매,2024-05-20,187269339,246000000,다세대주택,서울특별시 구로구 도림로12길 18
전세보증금반환보증,강제경매,2023-05-08,235358395,294000000,아파트,서울특별시 강서구 방화대로21가길 8
전세보증금반환보증,임의경매,2023-09-13,269673479,231000000,다세대주택,
전세보증금반환보증,강제경매,2021-08-06,370747088,340000000,아파트,인천광역시 부평구 배곶로81번길 6
개인임대사업자임대보증금보증,강제경매,2024-01-16,400000000,298000000,다세대주택,
임대보증금보증(세대_사용검사후),강제경매,2024-02-27,255019108,310000000,다세대주택,경기도 의정부시 금오로95번길 40
개인임대사업자임대보증금보증,강제경매,2024-08-26,194993293,249000000,다세대주택,서울특별시 은평구 응암로11길 10
전세보증금반환보증,강제경매,2023-03-30,274751676,339000000,다세대주택,인천광역시 남동구 하촌로 4
전세보증금반환보증,강제경매,2023-11-22,184954421,220000000,다세대주택,인천광역시 서구 원적로 129
전세보증금반환보증,강제경매,2024-06-13,168247013,230000000,다세대주택,인천광역시 부평구 장제로126번길 31
전세보증금반환보증,강제경매,2024-01-09,304084399,349000000,다세대주택,
전세보증금반환보증,강제경매,2024-06-14,152386149,240000000,다세대주택,
전세보증금반환보증,강제경매,2023-10-12,257275843,333000000,다세대주택,경기도 남양주시 진건오남로새능길 16
전세보증금반환보증,강제경매,2024-11-15,166769844,250000000,다세대주택,서울특별시 은평구 응암로21길 1
전세보증금반환보증,강제경매,2023-08-25,156049909,250000000,오피스텔,
전세보증금반환보증,강제경매,2023-11-01,283439976,268000000,다세대주택,
전세보증금반환보증,강제경매,2023-11-23,400950464,470000000,단독주택,
전세보증금반환보증,강제경매,2024-09-10,174344721,210000000,다세대주택,인천광역시 연수구 대암로 39
전세보증금반환보증,강제경매,2024-08-26,161854491,255000000,아파트,
전세보증금반환보증,강제경매,2024-07-11,388646391,340000000,아파트,서울특별시 양천구 은행정로3길 6
전세보증금반환보증,강제경매,2025-02-18,319752166,311000000,다세대주택,경기도 파주시 탄현로 144
전세보증금반환보증,강제경매,2024-10-01,175431934,255000000,다세대주택,
전세보증금반환보증,강제경매,2024-02-20,238859942,265000000,다세대주택,부산광역시 사하구 장평로299번길 19
전세보증금반환보증,강제경매,2023-03-31,204504315,250000000,다세대주택,서울특별시 은평구 연서로32길 5
전세보증금반환보증,강제경매,2024-08-22,207610135,200000000,다세대주택,부산광역시 영도구 초롱꽃길 21
전세보증금반환보증,강제경매,2024-11-08,271126677,450000000,다세대주택,서울특별시 강서구 월정로30가길 16
전세보증금반환보증,강제경매,2024-01-15,201612981,258000000,다세대주택,서울특별시 강서구 초록마을로10길 49
전세보증금반환보증,강제경매,2024-01-02,210846956,295000000,다세대주택,서울특별시 송파구 백제고분로28길 19
개인임대사업자임대보증금보증,강제경매,2024-08-16,157662059,245000000,다세대주택,서울특별시 강서구 방화대로45길 47
개인임대사업자임대보증금보증,강제경매,2024-08-26,237498540,275000000,다세대주택,서울특별시 금천구 금하로1길 51
전세보증금반환보증,임의경매,2025-01-03,197548992,472500000,오피스텔,인천광역시 중구 운남안길 12
임대보증금보증(세대_사용검사후),강제경매,2025-02-25,400950464,320000000,아파트,
전세보증금반환보증,강제경매,2024-10-31,375633181,319000000,다세대주택,서울특별시 성북구 성북로21길 30
임대보증금보증(세대_사용검사후),강제경매,2024-01-12,221988547,590000000,기타건물,
전세보증금반환보증,강제경매,2021-11-30,319270955,384000000,다세대주택,
전세보증금반환보증,강제경매,2023-06-05,201851755,263000000,오피스텔,서울특별시 강서구 곰달래로52길 26
전세보증금반환보증,강제경매,2024-08-13,195029948,235000000,오피스텔,부산광역시 동구 성남이로7번길 4
전세보증금반환보증,강제경매,2024-09-02,182091902,279000000,다세대주택,서울특별시 강서구 초록마을로22길 100
개인임대사업자임대보증금보증,강제경매,2023-09-20,330000000,258000000,다세대주택,서울특별시 금천구 독산로29길 28
개인임대사업자임대보증금보증,강제경매,2024-11-27,188785353,355000000,오피스텔,인천광역시 부평구 부평대로63번길 8
전세보증금반환보증,강제경매,2023-06-27,339112815,277000000,아파트,경기도 오산시 오산로358번길 10
전세보증금반환보증,강제경매,2025-04-30,173393189,400000000,다세대주택,
전세보증금반환보증,강제경매,2024-04-03,207943819,250000000,다세대주택,
전세보증금반환보증,강제경매,2024-05-10,173474066,239000000,다세대주택,
전세보증금반환보증,강제경매,2024-04-04,228397435,239000000,다세대주택,경기도 의정부시 둔야로50번길 10
전세보증금반환보증,강제경매,2025-01-07,384434409,291000000,단독주택,부산광역시 수영구 금련로17번길 23
전세보증금반환보증,강제경매,2023-04-20,219298147,244000000,다세대주택,인천광역시 남동구 함박뫼로 438
전세보증금반환보증,강제경매,2024-04-02,546288807,250000000,다세대주택,경상북도 경주시 백률로76번길 39
전세보증금반환보증,강제경매,2024-02-26,269673479,380000000,다세대주택,인천광역시 남동구 인주대로887번길 5
전세보증금반환보증,강제경매,2024-03-28,600000000,208000000,다세대주택,
전세보증금반환보증,강제경매,2025-04-24,338953107,340000000,아파트,
전세보증금반환보증,강제경매,2022-06-16,215172917,240000000,다세대주택,서울특별시 강서구 목동로 234
전세보증금반환보증,강제경매,2024-04-24,228226757,271000000,아파트,인천광역시 남동구 문화로217번길 46
전세보증금반환보증,강제경매,2023-09-21,241191057,262000000,연립주택,서울특별시 관악구 행운길 27
전세보증금반환보증,강제경매,2024-12-19,166064377,299000000,다세대주택,서울특별시 은평구 서오릉로9길 24
전세보증금반환보증,강제경매,2024-01-15,178067681,255000000,아파트,서울특별시 성북구 삼선교로4다길 15
개인임대사업자임대보증금보증,강제경매,2024-12-18,257526956,340000000,다세대주택,서울특별시 금천구 독산로95길 4
전세보증금반환보증,강제경매,2024-05-14,179580632,280000000,다세대주택,경상북도 구미시 박정희로27길 17
개인임대사업자임대보증금보증,임의경매,2022-08-16,363085289,300000000,다세대주택,서울특별시 양천구 청황4길 11
개인임대사업자임대보증금보증,강제경매,2024-07-26,316431554,445000000,다세대주택,경기도 평택시 청북산단로99번길 44
전세보증금반환보증,강제경매,2023-05-24,185705218,230000000,아파트,
전세보증금반환보증,강제경매,2023-06-22,170203407,345000000,아파트,경기도 양주시 개나리3길 32
전세보증금반환보증,임의경매,2023-01-27,166822388,228000000,다세대주택,서울특별시 금천구 금하로18길 8
전세보증금반환보증,강제경매,2024-07-10,445529975,285000000,아파트,서울특별시 양천구 목동로1길 28
전세보증금반환보증,강제경매,2024-01-18,254414572,220000000,다세대주택,인천광역시 남동구 예술로 298
전세보증금반환보증,강제경매,2022-05-13,239651649,280000000,아파트,
전세보증금반환보증,강제경매,2025-02-24,263636680,382000000,다세대주택,서울특별시 강서구 월정로16길 5
전세보증금반환보증,강제경매,2022-05-16,216895309,195000000,다세대주택,서울특별시 금천구 금하로28길 4
전세보증금반환보증,강제경매,2025-03-27,406804572,500000000,다세대주택,인천광역시 서구 검단로250번길 1
전세보증금반환보증,임의경매,2023-04-26,366402700,305000000,다세대주택,경기도 김포시 황금로128번길 114
전세보증금반환보증,강제경매,2023-06-19,179734162,240000000,다세대주택,서울특별시 강서구 금낭화로1길 9
전세보증금반환보증,강제경매,2022-05-30,243659024,240000000,다세대주택,경기도 의정부시 호국로1336번길 9
전세보증금반환보증,강제경매,2024-10-31,208286114,232000000,다세대주택,서울특별시 성북구 정릉로38길 34
전세보증금반환보증,강제경매,2022-04-19,339303760,260000000,다세대주택,경기도 파주시 임진각로 111
전세보증금반환보증,강제경매,2024-03-27,162721435,270000000,다세대주택,인천광역시 서구 고산로40번길 22
임대보증금보증(세대_사용검사후),강제경매,2025-04-09,206715584,271570000,다세대주택,서울특별시 금천구 시흥대로76길 19
전세보증금반환보증,강제경매,2024-06-20,183948900,255000000,오피스텔,부산광역시 수영구 호암로29번나길 9
전세보증금반환보증,강제경매,2023-12-01,200000000,225000000,다세대주택,경기도 광주시 독고개길86번길 46
전세보증금반환보증,임의경매,2024-01-16,344106879,260000000,다세대주택,경기도 화성시 남양시장로45번길 0
전세보증금반환보증,강제경매,2023-06-26,183191038,209000000,다세대주택,서울특별시 강서구 곰달래로31마길 34
전세보증금반환보증,강제경매,2024-03-27,226132844,300000000,다세대주택,서울특별시 양천구 월정로6길 22
전세보증금반환보증,강제경매,2025-03-31,198067127,285000000,다세대주택,서울특별시 양천구 목동중앙남로16길 28
전세보증금반환보증,강제경매,2023-12-08,120414712,230000000,다세대주택,서울특별시 금천구 독산로 362
임대보증금보증(세대_사용검사후),강제경매,2024-07-01,238052176,261000000,다세대주택,인천광역시 계양구 새풀로8번길 1
전세보증금반환보증,강제경매,2023-03-29,225137794,126000000,단독주택,서울특별시 금천구 시흥대로104다길 22
임대보증금보증(세대_사용검사후),강제경매,2024-12-18,152715592,266000000,다세대주택,인천광역시 서구 검단로768번길 24
개인임대사업자임대보증금보증,임의경매,2023-12-27,249511078,350000000,다세대주택,인천광역시 남동구 벽돌말로3번길 19
전세보증금반환보증,강제경매,2023-10-05,280874436,215000000,아파트,서울특별시 구로구 경인로33가길 17
전세보증금반환보증,강제경매,2024-06-01,175627792,228000000,다세대주택,서울특별시 영등포구 도림로80길 6
전세보증금반환보증,강제경매,2024-05-22,222061189,267000000,다세대주택,경기도 오산시 법원로 7
전세보증금반환보증,강제경매,2024-11-18,185412033,256000000,단독주택,인천광역시 부평구 청농로32번길 16
임대보증금보증(세대_사용검사후),강제경매,2023-07-27,240592248,357000000,다세대주택,서울특별시 금천구 시흥대로152길 28
전세보증금반환보증,강제경매,2023-11-28,464746253,435000000,다세대주택,
전세보증금반환보증,임의경매,2025-05-12,149238812,215000000,아파트,대구광역시 수성구 유니버시아드로11길 33
전세보증금반환보증,강제경매,2022-01-17,231516252,260000000,다세대주택,대구광역시 달서구 학산로46길 34
개인임대사업자임대보증금보증,강제경매,2025-03-18,183321630,259000000,기타건물,서울특별시 관악구 낙성대역14가길 3
전세보증금반환보증,강제경매,2024-02-06,245011474,435000000,아파트,서울특별시 금천구 독산로68길 69
전세보증금반환보증,강제경매,2024-04-23,264487054,235000000,다세대주택,서울특별시 강서구 까치산로8길 36
전세보증금반환보증,강제경매,2023-04-07,172279928,225000000,다세대주택,
전세보증금반환보증,강제경매,2024-03-25,209725651,274000000,다세대주택,서울특별시 영등포구 여의대방로55길 3
개인임대사업자임대보증금보증,강제경매,2022-11-22,252933203,435000000,아파트,부산광역시 중구 중구로75번길 20
전세보증금반환보증,강제경매,2023-08-04,480000000,330000000,다세대주택,서울특별시 도봉구 덕릉로63가길 3
전세보증금반환보증,강제경매,2024-12-16,176914235,230000000,다세대주택,
전세보증금반환보증,임의경매,2023-08-28,700000000,481000000,다세대주택,서울특별시 양천구 목동중앙북로8가길 52
전세보증금반환보증,강제경매,2023-02-03,196448278,232000000,다세대주택,
전세보증금반환보증,강제경매,2024-12-13,158408211,300000000,다세대주택,
